[2025-10-21T15:42:50.183+0000] {local_task_job_runner.py:120} INFO - ::group::Pre task execution logs
[2025-10-21T15:42:50.693+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760974282.json -> /tmp/minio_downloads/1760974282.json
[2025-10-21T15:42:50.700+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760974289.json -> /tmp/minio_downloads/1760974289.json
[2025-10-21T15:42:50.707+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760974296.json -> /tmp/minio_downloads/1760974296.json
[2025-10-21T15:42:50.714+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760974303.json -> /tmp/minio_downloads/1760974303.json
[2025-10-21T15:42:50.721+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760974311.json -> /tmp/minio_downloads/1760974311.json
[2025-10-21T15:42:50.730+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760974318.json -> /tmp/minio_downloads/1760974318.json
[2025-10-21T15:42:50.741+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760974325.json -> /tmp/minio_downloads/1760974325.json
[2025-10-21T15:42:50.754+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760976264.json -> /tmp/minio_downloads/1760976264.json
[2025-10-21T15:42:50.763+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760976271.json -> /tmp/minio_downloads/1760976271.json
[2025-10-21T15:42:50.770+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760976279.json -> /tmp/minio_downloads/1760976279.json
[2025-10-21T15:42:50.775+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760976286.json -> /tmp/minio_downloads/1760976286.json
[2025-10-21T15:42:50.781+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760976293.json -> /tmp/minio_downloads/1760976293.json
[2025-10-21T15:42:50.786+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760976300.json -> /tmp/minio_downloads/1760976300.json
[2025-10-21T15:42:50.792+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760976308.json -> /tmp/minio_downloads/1760976308.json
[2025-10-21T15:42:50.797+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760976315.json -> /tmp/minio_downloads/1760976315.json
[2025-10-21T15:42:50.803+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760976322.json -> /tmp/minio_downloads/1760976322.json
[2025-10-21T15:42:50.808+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760976329.json -> /tmp/minio_downloads/1760976329.json
[2025-10-21T15:42:50.814+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760976336.json -> /tmp/minio_downloads/1760976336.json
[2025-10-21T15:42:50.820+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760976343.json -> /tmp/minio_downloads/1760976343.json
[2025-10-21T15:42:50.825+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760976351.json -> /tmp/minio_downloads/1760976351.json
[2025-10-21T15:42:50.832+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760976358.json -> /tmp/minio_downloads/1760976358.json
[2025-10-21T15:42:50.839+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760976365.json -> /tmp/minio_downloads/1760976365.json
[2025-10-21T15:42:50.845+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760976372.json -> /tmp/minio_downloads/1760976372.json
[2025-10-21T15:42:50.851+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760976379.json -> /tmp/minio_downloads/1760976379.json
[2025-10-21T15:42:50.856+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760976386.json -> /tmp/minio_downloads/1760976386.json
[2025-10-21T15:42:50.862+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760976393.json -> /tmp/minio_downloads/1760976393.json
[2025-10-21T15:42:50.868+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760976401.json -> /tmp/minio_downloads/1760976401.json
[2025-10-21T15:42:50.873+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760976408.json -> /tmp/minio_downloads/1760976408.json
[2025-10-21T15:42:50.880+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760976415.json -> /tmp/minio_downloads/1760976415.json
[2025-10-21T15:42:50.887+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760976422.json -> /tmp/minio_downloads/1760976422.json
[2025-10-21T15:42:50.894+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760976429.json -> /tmp/minio_downloads/1760976429.json
[2025-10-21T15:42:50.900+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760976436.json -> /tmp/minio_downloads/1760976436.json
[2025-10-21T15:42:50.908+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760976444.json -> /tmp/minio_downloads/1760976444.json
[2025-10-21T15:42:50.915+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760976451.json -> /tmp/minio_downloads/1760976451.json
[2025-10-21T15:42:50.923+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760976458.json -> /tmp/minio_downloads/1760976458.json
[2025-10-21T15:42:50.931+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760976465.json -> /tmp/minio_downloads/1760976465.json
[2025-10-21T15:42:50.940+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760976472.json -> /tmp/minio_downloads/1760976472.json
[2025-10-21T15:42:50.949+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760976480.json -> /tmp/minio_downloads/1760976480.json
[2025-10-21T15:42:50.960+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760976487.json -> /tmp/minio_downloads/1760976487.json
[2025-10-21T15:42:50.971+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760976494.json -> /tmp/minio_downloads/1760976494.json
[2025-10-21T15:42:50.982+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760976501.json -> /tmp/minio_downloads/1760976501.json
[2025-10-21T15:42:50.996+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760976508.json -> /tmp/minio_downloads/1760976508.json
[2025-10-21T15:42:51.008+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760976516.json -> /tmp/minio_downloads/1760976516.json
[2025-10-21T15:42:51.020+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760976523.json -> /tmp/minio_downloads/1760976523.json
[2025-10-21T15:42:51.035+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760976530.json -> /tmp/minio_downloads/1760976530.json
[2025-10-21T15:42:51.052+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760976537.json -> /tmp/minio_downloads/1760976537.json
[2025-10-21T15:42:51.077+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760976544.json -> /tmp/minio_downloads/1760976544.json
[2025-10-21T15:42:51.097+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760976551.json -> /tmp/minio_downloads/1760976551.json
[2025-10-21T15:42:51.113+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760976559.json -> /tmp/minio_downloads/1760976559.json
[2025-10-21T15:42:51.129+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760976566.json -> /tmp/minio_downloads/1760976566.json
[2025-10-21T15:42:51.143+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760976573.json -> /tmp/minio_downloads/1760976573.json
[2025-10-21T15:42:51.158+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760976580.json -> /tmp/minio_downloads/1760976580.json
[2025-10-21T15:42:51.170+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760976587.json -> /tmp/minio_downloads/1760976587.json
[2025-10-21T15:42:51.183+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760976594.json -> /tmp/minio_downloads/1760976594.json
[2025-10-21T15:42:51.195+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760976601.json -> /tmp/minio_downloads/1760976601.json
[2025-10-21T15:42:51.206+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760976609.json -> /tmp/minio_downloads/1760976609.json
[2025-10-21T15:42:51.215+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760976616.json -> /tmp/minio_downloads/1760976616.json
[2025-10-21T15:42:51.223+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760976623.json -> /tmp/minio_downloads/1760976623.json
[2025-10-21T15:42:51.231+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760976630.json -> /tmp/minio_downloads/1760976630.json
[2025-10-21T15:42:51.239+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760976638.json -> /tmp/minio_downloads/1760976638.json
[2025-10-21T15:42:51.246+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760976645.json -> /tmp/minio_downloads/1760976645.json
[2025-10-21T15:42:51.252+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760976652.json -> /tmp/minio_downloads/1760976652.json
[2025-10-21T15:42:51.258+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760976660.json -> /tmp/minio_downloads/1760976660.json
[2025-10-21T15:42:51.264+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760976667.json -> /tmp/minio_downloads/1760976667.json
[2025-10-21T15:42:51.270+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760976674.json -> /tmp/minio_downloads/1760976674.json
[2025-10-21T15:42:51.275+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760976681.json -> /tmp/minio_downloads/1760976681.json
[2025-10-21T15:42:51.280+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760976689.json -> /tmp/minio_downloads/1760976689.json
[2025-10-21T15:42:51.285+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760976696.json -> /tmp/minio_downloads/1760976696.json
[2025-10-21T15:42:51.290+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760976703.json -> /tmp/minio_downloads/1760976703.json
[2025-10-21T15:42:51.294+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760976710.json -> /tmp/minio_downloads/1760976710.json
[2025-10-21T15:42:51.299+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760976718.json -> /tmp/minio_downloads/1760976718.json
[2025-10-21T15:42:51.303+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760976725.json -> /tmp/minio_downloads/1760976725.json
[2025-10-21T15:42:51.309+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760976732.json -> /tmp/minio_downloads/1760976732.json
[2025-10-21T15:42:51.313+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760976739.json -> /tmp/minio_downloads/1760976739.json
[2025-10-21T15:42:51.318+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760976746.json -> /tmp/minio_downloads/1760976746.json
[2025-10-21T15:42:51.323+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760976754.json -> /tmp/minio_downloads/1760976754.json
[2025-10-21T15:42:51.327+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760976761.json -> /tmp/minio_downloads/1760976761.json
[2025-10-21T15:42:51.332+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760976768.json -> /tmp/minio_downloads/1760976768.json
[2025-10-21T15:42:51.337+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760976776.json -> /tmp/minio_downloads/1760976776.json
[2025-10-21T15:42:51.341+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760976783.json -> /tmp/minio_downloads/1760976783.json
[2025-10-21T15:42:51.345+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760976790.json -> /tmp/minio_downloads/1760976790.json
[2025-10-21T15:42:51.349+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760976798.json -> /tmp/minio_downloads/1760976798.json
[2025-10-21T15:42:51.353+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760976805.json -> /tmp/minio_downloads/1760976805.json
[2025-10-21T15:42:51.357+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760976812.json -> /tmp/minio_downloads/1760976812.json
[2025-10-21T15:42:51.361+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760976819.json -> /tmp/minio_downloads/1760976819.json
[2025-10-21T15:42:51.365+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760976826.json -> /tmp/minio_downloads/1760976826.json
[2025-10-21T15:42:51.369+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760976833.json -> /tmp/minio_downloads/1760976833.json
[2025-10-21T15:42:51.373+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760976841.json -> /tmp/minio_downloads/1760976841.json
[2025-10-21T15:42:51.377+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760976848.json -> /tmp/minio_downloads/1760976848.json
[2025-10-21T15:42:51.381+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760976855.json -> /tmp/minio_downloads/1760976855.json
[2025-10-21T15:42:51.385+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760976863.json -> /tmp/minio_downloads/1760976863.json
[2025-10-21T15:42:51.389+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760976870.json -> /tmp/minio_downloads/1760976870.json
[2025-10-21T15:42:51.393+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760976877.json -> /tmp/minio_downloads/1760976877.json
[2025-10-21T15:42:51.397+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760976885.json -> /tmp/minio_downloads/1760976885.json
[2025-10-21T15:42:51.401+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760976892.json -> /tmp/minio_downloads/1760976892.json
[2025-10-21T15:42:51.405+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760976899.json -> /tmp/minio_downloads/1760976899.json
[2025-10-21T15:42:51.409+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760976906.json -> /tmp/minio_downloads/1760976906.json
[2025-10-21T15:42:51.413+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760976914.json -> /tmp/minio_downloads/1760976914.json
[2025-10-21T15:42:51.417+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760976921.json -> /tmp/minio_downloads/1760976921.json
[2025-10-21T15:42:51.421+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760976928.json -> /tmp/minio_downloads/1760976928.json
[2025-10-21T15:42:51.425+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760976936.json -> /tmp/minio_downloads/1760976936.json
[2025-10-21T15:42:51.428+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760976943.json -> /tmp/minio_downloads/1760976943.json
[2025-10-21T15:42:51.432+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760976951.json -> /tmp/minio_downloads/1760976951.json
[2025-10-21T15:42:51.436+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760976958.json -> /tmp/minio_downloads/1760976958.json
[2025-10-21T15:42:51.440+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760976967.json -> /tmp/minio_downloads/1760976967.json
[2025-10-21T15:42:51.445+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760976978.json -> /tmp/minio_downloads/1760976978.json
[2025-10-21T15:42:51.449+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760976985.json -> /tmp/minio_downloads/1760976985.json
[2025-10-21T15:42:51.452+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760976992.json -> /tmp/minio_downloads/1760976992.json
[2025-10-21T15:42:51.457+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760976999.json -> /tmp/minio_downloads/1760976999.json
[2025-10-21T15:42:51.461+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760977007.json -> /tmp/minio_downloads/1760977007.json
[2025-10-21T15:42:51.465+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760977014.json -> /tmp/minio_downloads/1760977014.json
[2025-10-21T15:42:51.469+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760977022.json -> /tmp/minio_downloads/1760977022.json
[2025-10-21T15:42:51.473+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760977030.json -> /tmp/minio_downloads/1760977030.json
[2025-10-21T15:42:51.477+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760977038.json -> /tmp/minio_downloads/1760977038.json
[2025-10-21T15:42:51.481+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760977045.json -> /tmp/minio_downloads/1760977045.json
[2025-10-21T15:42:51.485+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760977054.json -> /tmp/minio_downloads/1760977054.json
[2025-10-21T15:42:51.489+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760977061.json -> /tmp/minio_downloads/1760977061.json
[2025-10-21T15:42:51.493+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760977069.json -> /tmp/minio_downloads/1760977069.json
[2025-10-21T15:42:51.497+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760977077.json -> /tmp/minio_downloads/1760977077.json
[2025-10-21T15:42:51.501+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760977084.json -> /tmp/minio_downloads/1760977084.json
[2025-10-21T15:42:51.505+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760977091.json -> /tmp/minio_downloads/1760977091.json
[2025-10-21T15:42:51.509+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760977099.json -> /tmp/minio_downloads/1760977099.json
[2025-10-21T15:42:51.513+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760977106.json -> /tmp/minio_downloads/1760977106.json
[2025-10-21T15:42:51.517+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760977113.json -> /tmp/minio_downloads/1760977113.json
[2025-10-21T15:42:51.521+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760977120.json -> /tmp/minio_downloads/1760977120.json
[2025-10-21T15:42:51.525+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760977128.json -> /tmp/minio_downloads/1760977128.json
[2025-10-21T15:42:51.529+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760977135.json -> /tmp/minio_downloads/1760977135.json
[2025-10-21T15:42:51.533+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760977142.json -> /tmp/minio_downloads/1760977142.json
[2025-10-21T15:42:51.537+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760977150.json -> /tmp/minio_downloads/1760977150.json
[2025-10-21T15:42:51.541+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760977159.json -> /tmp/minio_downloads/1760977159.json
[2025-10-21T15:42:51.546+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760977167.json -> /tmp/minio_downloads/1760977167.json
[2025-10-21T15:42:51.550+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760977174.json -> /tmp/minio_downloads/1760977174.json
[2025-10-21T15:42:51.556+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760977181.json -> /tmp/minio_downloads/1760977181.json
[2025-10-21T15:42:51.561+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760977188.json -> /tmp/minio_downloads/1760977188.json
[2025-10-21T15:42:51.566+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760977196.json -> /tmp/minio_downloads/1760977196.json
[2025-10-21T15:42:51.570+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760977203.json -> /tmp/minio_downloads/1760977203.json
[2025-10-21T15:42:51.576+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760977211.json -> /tmp/minio_downloads/1760977211.json
[2025-10-21T15:42:51.580+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760977218.json -> /tmp/minio_downloads/1760977218.json
[2025-10-21T15:42:51.585+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760977225.json -> /tmp/minio_downloads/1760977225.json
[2025-10-21T15:42:51.590+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760977232.json -> /tmp/minio_downloads/1760977232.json
[2025-10-21T15:42:51.598+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760977241.json -> /tmp/minio_downloads/1760977241.json
[2025-10-21T15:42:51.604+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760977248.json -> /tmp/minio_downloads/1760977248.json
[2025-10-21T15:42:51.609+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760977255.json -> /tmp/minio_downloads/1760977255.json
[2025-10-21T15:42:51.615+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760977262.json -> /tmp/minio_downloads/1760977262.json
[2025-10-21T15:42:51.620+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760977270.json -> /tmp/minio_downloads/1760977270.json
[2025-10-21T15:42:51.626+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760977278.json -> /tmp/minio_downloads/1760977278.json
[2025-10-21T15:42:51.631+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760977285.json -> /tmp/minio_downloads/1760977285.json
[2025-10-21T15:42:51.637+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760977292.json -> /tmp/minio_downloads/1760977292.json
[2025-10-21T15:42:51.642+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760977299.json -> /tmp/minio_downloads/1760977299.json
[2025-10-21T15:42:51.648+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760977307.json -> /tmp/minio_downloads/1760977307.json
[2025-10-21T15:42:51.683+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760977315.json -> /tmp/minio_downloads/1760977315.json
[2025-10-21T15:42:51.696+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760977322.json -> /tmp/minio_downloads/1760977322.json
[2025-10-21T15:42:51.700+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760977331.json -> /tmp/minio_downloads/1760977331.json
[2025-10-21T15:42:51.706+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760977338.json -> /tmp/minio_downloads/1760977338.json
[2025-10-21T15:42:51.712+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760977345.json -> /tmp/minio_downloads/1760977345.json
[2025-10-21T15:42:51.717+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760977352.json -> /tmp/minio_downloads/1760977352.json
[2025-10-21T15:42:51.722+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760977359.json -> /tmp/minio_downloads/1760977359.json
[2025-10-21T15:42:51.727+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760977366.json -> /tmp/minio_downloads/1760977366.json
[2025-10-21T15:42:51.732+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760977375.json -> /tmp/minio_downloads/1760977375.json
[2025-10-21T15:42:51.737+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760977382.json -> /tmp/minio_downloads/1760977382.json
[2025-10-21T15:42:51.743+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760977389.json -> /tmp/minio_downloads/1760977389.json
[2025-10-21T15:42:51.748+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760977397.json -> /tmp/minio_downloads/1760977397.json
[2025-10-21T15:42:51.752+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760977406.json -> /tmp/minio_downloads/1760977406.json
[2025-10-21T15:42:51.757+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760977415.json -> /tmp/minio_downloads/1760977415.json
[2025-10-21T15:42:51.761+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760977422.json -> /tmp/minio_downloads/1760977422.json
[2025-10-21T15:42:51.766+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760977429.json -> /tmp/minio_downloads/1760977429.json
[2025-10-21T15:42:51.772+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760977437.json -> /tmp/minio_downloads/1760977437.json
[2025-10-21T15:42:51.783+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760977444.json -> /tmp/minio_downloads/1760977444.json
[2025-10-21T15:42:51.793+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760977451.json -> /tmp/minio_downloads/1760977451.json
[2025-10-21T15:42:51.802+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760977459.json -> /tmp/minio_downloads/1760977459.json
[2025-10-21T15:42:51.812+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760977466.json -> /tmp/minio_downloads/1760977466.json
[2025-10-21T15:42:51.819+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760977473.json -> /tmp/minio_downloads/1760977473.json
[2025-10-21T15:42:51.825+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760977480.json -> /tmp/minio_downloads/1760977480.json
[2025-10-21T15:42:51.831+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760977487.json -> /tmp/minio_downloads/1760977487.json
[2025-10-21T15:42:51.836+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760977494.json -> /tmp/minio_downloads/1760977494.json
