[2025-10-20T21:56:35.759+0000] {local_task_job_runner.py:120} INFO - ::group::Pre task execution logs
[2025-10-20T21:56:36.493+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760976746.json -> /tmp/minio_downloads/1760976746.json
[2025-10-20T21:56:36.497+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760976754.json -> /tmp/minio_downloads/1760976754.json
[2025-10-20T21:56:36.501+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760976761.json -> /tmp/minio_downloads/1760976761.json
[2025-10-20T21:56:36.504+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760976768.json -> /tmp/minio_downloads/1760976768.json
[2025-10-20T21:56:36.508+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760976776.json -> /tmp/minio_downloads/1760976776.json
[2025-10-20T21:56:36.512+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760976783.json -> /tmp/minio_downloads/1760976783.json
[2025-10-20T21:56:36.516+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760976790.json -> /tmp/minio_downloads/1760976790.json
[2025-10-20T21:56:36.520+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760976798.json -> /tmp/minio_downloads/1760976798.json
[2025-10-20T21:56:36.524+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760976805.json -> /tmp/minio_downloads/1760976805.json
[2025-10-20T21:56:36.527+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760976812.json -> /tmp/minio_downloads/1760976812.json
[2025-10-20T21:56:36.531+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760976819.json -> /tmp/minio_downloads/1760976819.json
[2025-10-20T21:56:36.535+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760976826.json -> /tmp/minio_downloads/1760976826.json
[2025-10-20T21:56:36.539+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760976833.json -> /tmp/minio_downloads/1760976833.json
[2025-10-20T21:56:36.542+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760976841.json -> /tmp/minio_downloads/1760976841.json
[2025-10-20T21:56:36.546+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760976848.json -> /tmp/minio_downloads/1760976848.json
[2025-10-20T21:56:36.550+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760976855.json -> /tmp/minio_downloads/1760976855.json
[2025-10-20T21:56:36.554+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760976863.json -> /tmp/minio_downloads/1760976863.json
[2025-10-20T21:56:36.557+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760976870.json -> /tmp/minio_downloads/1760976870.json
[2025-10-20T21:56:36.561+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760976877.json -> /tmp/minio_downloads/1760976877.json
[2025-10-20T21:56:36.565+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760976885.json -> /tmp/minio_downloads/1760976885.json
[2025-10-20T21:56:36.569+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760976892.json -> /tmp/minio_downloads/1760976892.json
[2025-10-20T21:56:36.573+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760976899.json -> /tmp/minio_downloads/1760976899.json
[2025-10-20T21:56:36.577+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760976906.json -> /tmp/minio_downloads/1760976906.json
[2025-10-20T21:56:36.580+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760976914.json -> /tmp/minio_downloads/1760976914.json
[2025-10-20T21:56:36.584+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760976921.json -> /tmp/minio_downloads/1760976921.json
[2025-10-20T21:56:36.588+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760976928.json -> /tmp/minio_downloads/1760976928.json
[2025-10-20T21:56:36.592+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760976936.json -> /tmp/minio_downloads/1760976936.json
[2025-10-20T21:56:36.595+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760976943.json -> /tmp/minio_downloads/1760976943.json
[2025-10-20T21:56:36.599+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760976951.json -> /tmp/minio_downloads/1760976951.json
[2025-10-20T21:56:36.603+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760976958.json -> /tmp/minio_downloads/1760976958.json
[2025-10-20T21:56:36.607+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760976967.json -> /tmp/minio_downloads/1760976967.json
[2025-10-20T21:56:36.610+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760976978.json -> /tmp/minio_downloads/1760976978.json
[2025-10-20T21:56:36.614+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760976985.json -> /tmp/minio_downloads/1760976985.json
[2025-10-20T21:56:36.618+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760976992.json -> /tmp/minio_downloads/1760976992.json
[2025-10-20T21:56:36.622+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760976999.json -> /tmp/minio_downloads/1760976999.json
[2025-10-20T21:56:36.626+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760977007.json -> /tmp/minio_downloads/1760977007.json
[2025-10-20T21:56:36.629+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760977014.json -> /tmp/minio_downloads/1760977014.json
[2025-10-20T21:56:36.633+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760977022.json -> /tmp/minio_downloads/1760977022.json
[2025-10-20T21:56:36.637+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760977030.json -> /tmp/minio_downloads/1760977030.json
[2025-10-20T21:56:36.641+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760977038.json -> /tmp/minio_downloads/1760977038.json
[2025-10-20T21:56:36.644+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760977045.json -> /tmp/minio_downloads/1760977045.json
[2025-10-20T21:56:36.648+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760977054.json -> /tmp/minio_downloads/1760977054.json
[2025-10-20T21:56:36.652+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760977061.json -> /tmp/minio_downloads/1760977061.json
[2025-10-20T21:56:36.655+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760977069.json -> /tmp/minio_downloads/1760977069.json
[2025-10-20T21:56:36.659+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760977077.json -> /tmp/minio_downloads/1760977077.json
[2025-10-20T21:56:36.663+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760977084.json -> /tmp/minio_downloads/1760977084.json
[2025-10-20T21:56:36.667+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760977091.json -> /tmp/minio_downloads/1760977091.json
[2025-10-20T21:56:36.671+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760977099.json -> /tmp/minio_downloads/1760977099.json
[2025-10-20T21:56:36.675+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760977106.json -> /tmp/minio_downloads/1760977106.json
[2025-10-20T21:56:36.679+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760977113.json -> /tmp/minio_downloads/1760977113.json
[2025-10-20T21:56:36.683+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760977120.json -> /tmp/minio_downloads/1760977120.json
[2025-10-20T21:56:36.688+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760977128.json -> /tmp/minio_downloads/1760977128.json
[2025-10-20T21:56:36.692+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760977135.json -> /tmp/minio_downloads/1760977135.json
[2025-10-20T21:56:36.696+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760977142.json -> /tmp/minio_downloads/1760977142.json
[2025-10-20T21:56:36.701+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760977150.json -> /tmp/minio_downloads/1760977150.json
[2025-10-20T21:56:36.705+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760977159.json -> /tmp/minio_downloads/1760977159.json
[2025-10-20T21:56:36.708+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760977167.json -> /tmp/minio_downloads/1760977167.json
[2025-10-20T21:56:36.713+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760977174.json -> /tmp/minio_downloads/1760977174.json
[2025-10-20T21:56:36.717+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760977181.json -> /tmp/minio_downloads/1760977181.json
[2025-10-20T21:56:36.721+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760977188.json -> /tmp/minio_downloads/1760977188.json
[2025-10-20T21:56:36.725+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760977196.json -> /tmp/minio_downloads/1760977196.json
[2025-10-20T21:56:36.728+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760977203.json -> /tmp/minio_downloads/1760977203.json
[2025-10-20T21:56:36.732+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760977211.json -> /tmp/minio_downloads/1760977211.json
[2025-10-20T21:56:36.736+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760977218.json -> /tmp/minio_downloads/1760977218.json
[2025-10-20T21:56:36.740+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760977225.json -> /tmp/minio_downloads/1760977225.json
[2025-10-20T21:56:36.744+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760977232.json -> /tmp/minio_downloads/1760977232.json
[2025-10-20T21:56:36.748+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760977241.json -> /tmp/minio_downloads/1760977241.json
[2025-10-20T21:56:36.751+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760977248.json -> /tmp/minio_downloads/1760977248.json
[2025-10-20T21:56:36.755+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760977255.json -> /tmp/minio_downloads/1760977255.json
[2025-10-20T21:56:36.759+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760977262.json -> /tmp/minio_downloads/1760977262.json
[2025-10-20T21:56:36.763+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760977270.json -> /tmp/minio_downloads/1760977270.json
[2025-10-20T21:56:36.767+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760977278.json -> /tmp/minio_downloads/1760977278.json
[2025-10-20T21:56:36.771+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760977285.json -> /tmp/minio_downloads/1760977285.json
[2025-10-20T21:56:36.775+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760977292.json -> /tmp/minio_downloads/1760977292.json
[2025-10-20T21:56:36.778+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760977299.json -> /tmp/minio_downloads/1760977299.json
[2025-10-20T21:56:36.782+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760977307.json -> /tmp/minio_downloads/1760977307.json
[2025-10-20T21:56:36.786+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760977315.json -> /tmp/minio_downloads/1760977315.json
[2025-10-20T21:56:36.790+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760977322.json -> /tmp/minio_downloads/1760977322.json
[2025-10-20T21:56:36.794+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760977331.json -> /tmp/minio_downloads/1760977331.json
[2025-10-20T21:56:36.798+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760977338.json -> /tmp/minio_downloads/1760977338.json
[2025-10-20T21:56:36.802+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760977345.json -> /tmp/minio_downloads/1760977345.json
[2025-10-20T21:56:36.805+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760977352.json -> /tmp/minio_downloads/1760977352.json
[2025-10-20T21:56:36.809+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760977359.json -> /tmp/minio_downloads/1760977359.json
[2025-10-20T21:56:36.813+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760977366.json -> /tmp/minio_downloads/1760977366.json
[2025-10-20T21:56:36.818+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760977375.json -> /tmp/minio_downloads/1760977375.json
[2025-10-20T21:56:36.822+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760977382.json -> /tmp/minio_downloads/1760977382.json
[2025-10-20T21:56:36.827+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760977389.json -> /tmp/minio_downloads/1760977389.json
[2025-10-20T21:56:36.832+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760977397.json -> /tmp/minio_downloads/1760977397.json
[2025-10-20T21:56:36.836+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760977406.json -> /tmp/minio_downloads/1760977406.json
[2025-10-20T21:56:36.840+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760977415.json -> /tmp/minio_downloads/1760977415.json
[2025-10-20T21:56:36.844+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760977422.json -> /tmp/minio_downloads/1760977422.json
[2025-10-20T21:56:36.848+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760977429.json -> /tmp/minio_downloads/1760977429.json
[2025-10-20T21:56:36.852+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760977437.json -> /tmp/minio_downloads/1760977437.json
[2025-10-20T21:56:36.860+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760977444.json -> /tmp/minio_downloads/1760977444.json
[2025-10-20T21:56:36.866+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760977451.json -> /tmp/minio_downloads/1760977451.json
[2025-10-20T21:56:36.870+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760977459.json -> /tmp/minio_downloads/1760977459.json
[2025-10-20T21:56:36.873+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760977466.json -> /tmp/minio_downloads/1760977466.json
[2025-10-20T21:56:36.877+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760977473.json -> /tmp/minio_downloads/1760977473.json
[2025-10-20T21:56:36.881+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760977480.json -> /tmp/minio_downloads/1760977480.json
[2025-10-20T21:56:36.885+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760977487.json -> /tmp/minio_downloads/1760977487.json
[2025-10-20T21:56:36.889+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760977494.json -> /tmp/minio_downloads/1760977494.json
